fyear,gvkey,p_aaer,misstate,act,ap,at,ceq,che,cogs,csho,dlc,dltis,dltt,dp,ib,invt,ivao,ivst,lct,lt,ni,ppegt,pstk,re,rect,sale,sstk,txp,txt,xint,prcc_f,dch_wc,ch_rsst,dch_rec,dch_inv,soft_assets,ch_cs,ch_cm,ch_roa,issue,bm,dpi,reoa,EBIT,ch_fcf
1995,5626,2620.5,0,7.676,3.796,67.517,40.251,0.6,41.703,15.182,3.877,12.668,19.052,1.996,6.072,2.645,0.265,0.0,8.214,27.266,6.072,73.109,0.0,4.209,4.046,52.769,1.766,0.0,0.142,2.158,5.75,0.051875773,0.129156933,0.032138931,0.029253126,0.127582683,0.507285004,2.56471351,0.126909266,1,0.461083778,1.358728022,0.062339855,0.1239984,-0.008829188
1992,8219,2620.5,0,185.638,34.629,218.227,115.332,3.254,453.511,8.685,23.365,0.0,17.788,6.457,14.786,102.593,0.0,0.0,81.803,102.895,14.786,97.794,0.0,101.454,68.093,572.869,0.251,0.0,9.754,2.263,16.875,0.124700286,0.056869654,0.004479246,0.098552988,0.842911281,0.099443871,0.15391829,0.00598035,1,0.786930212,0.981018967,0.464901227,0.122821649,-0.046071558
2013,139133,2620.5,0,40.204,0.49,61.698,-8.856,3.751,6.342,28.692,31.73,12.576,3.444,0.647,-1.168,31.119,6.242,0.247,49.209,58.095,-1.168,11.253,0.0,-13.713,4.516,12.763,0.0,0.19,-0.064,4.661,0.05,0.086799535,-0.075431227,-0.034891411,0.18991867,0.791062919,2.939759036,-0.734875383,0.064608029,1,-6.17314931,0.703857683,-0.222260041,0.055577166,0.109840021
2007,147372,2620.5,0,29.675,8.909,505.676,336.595,10.74,43.559,59.068,2.533,0.0,102.529,22.066,-35.693,2.405,0.0,0.0,15.872,169.081,-35.693,438.823,0.0,-198.446,15.282,102.168,0.0,0.0,44.054,7.757,5.91,0.008919136,-0.157360215,-0.001364406,0.0,0.252062586,-0.093806136,-0.0232045695,-0.122817027,0,0.964201745,0.972906773,-0.392437055,0.031874165,0.029442145
2014,158743,2620.5,0,196.519,38.052,1649.353,337.995,1.49,577.306,53.664,18.75,551.75,1007.107,27.434,40.956,106.557,0.0,0.0,92.692,1311.358,40.956,245.45,0.0,227.109,70.367,852.117,0.0,0.0,22.821,46.873,29.9,0.014628732,-0.024093594,0.002669053,0.003386417,0.928646566,0.200349091,0.005349463,-0.012976681,1,0.210647373,0.937556364,0.137695812,0.067086912,0.016826138
2014,5690,2620.5,0,455.559,224.026,1239.334,414.587,37.196,1387.373,44.166,0.16,282.808,197.736,51.522,61.471,121.791,9.24,3.052,457.333,824.833,61.471,845.849,0.0,369.554,240.053,2222.695,18.469,0.0,43.776,8.336,51.06,0.009555867,0.007556742,0.009551654,0.027189949,0.71903942,0.081486195,0.065845846,-0.005732816,1,0.183842874,1.044654663,0.298187575,0.091648418,-0.009420233
1999,22049,2620.5,0,333.251,76.149,495.827,266.068,8.779,697.812,28.161,9.331,0.0,106.978,24.395,55.676,147.282,0.0,0.0,104.284,229.759,55.676,241.659,0.0,175.746,151.261,929.083,2.338,4.209,24.285,9.716,25.85,0.08462739,0.088894511,0.064732281,0.008613688,0.706234231,0.229233475,0.064844172,0.0463648,1,0.365497175,0.832347901,0.354450242,0.180863487,-0.028910212
1997,15469,2620.5,0,6.328,2.578,12.345,4.646,0.888,19.26,7.043,4.224,1.8,0.509,1.758,-3.447,1.679,0.0,0.658,7.19,7.699,-3.447,12.194,0.0,-3.867,3.259,22.553,0.032,0.0,-0.531,0.429,0.687,-0.094718059,-0.204568166,-0.03283369,-0.084511064,0.456379101,-0.050305381,0.676213003,-0.259996108,1,0.96020703,0.753413999,-0.313244228,-0.287484812,-0.047965739
1997,5439,2620.5,0,2971.6,586.5,5603.0,2584.7,221.3,7702.4,262.3,9.8,301.5,538.9,309.5,454.4,326.9,0.0,0.0,1772.9,2998.6,454.4,3988.0,0.0,1932.6,2205.8,8694.2,49.5,213.1,300.0,42.7,51.875,0.067413044,0.102553887,0.100302801,0.006912626,0.663751562,0.175422987,-0.403671735,0.016194536,1,0.189956318,1.094655934,0.344922363,0.142263073,-0.071875374
2012,8858,2620.5,0,297.326,11.501,443.055,307.049,123.499,170.356,59.543,0.0,0.0,0.0,24.155,42.724,0.71,0.0,17.5,127.029,136.006,42.724,47.174,0.0,126.711,148.257,460.229,0.948,1.48,26.19,0.107,18.27,0.014475774,0.094626826,-0.000287523,-0.006803206,0.671855639,0.092903284,-0.115523863,-0.088020489,1,0.28225291,0.955955682,0.285993838,0.155784271,-0.169185891
1991,9494,2620.5,0,12.153,4.601,39.415,15.816,0.509,12.388,4.01,4.497,0.148,0.435,0.715,1.074,4.209,0.0,0.0,17.109,19.599,1.074,6.645,4.0,-18.677,6.936,25.021,0.063,0.0,0.299,0.411,3.375,-0.011962554,0.044261451,0.009458764,0.051216425,0.945097044,0.207426251,-2.699790537,0.309878566,1,1.168633971,1.010213334,-0.473855131,0.045261956,0.180606752
2006,174094,2620.5,0,27.471,5.283,31.604,20.725,16.861,16.58,19.025,0.218,0.0,1.777,0.399,-7.845,5.601,0.0,15.837,7.364,10.879,-7.845,11.143,0.0,-19.458,4.828,32.194,19.264,0.0,0.0,0.271,1.4,-0.05981077,1.124980104,-0.109081263,0.024900522,0.335716998,0.03609504,0.088840766,-0.264402238,1,0.778111507,1.028746821,-0.615681559,-0.239653208,-1.39106906
2004,1606,2620.5,0,12.469,1.964,13.288,3.582,5.96,9.367,3.143,2.7,0.0,0.0,0.347,-3.37,4.62,0.0,2.788,5.931,9.706,-3.37,7.507,0.0,-1.103,1.727,10.882,0.074,0.055,0.049,0.047,3.88,8.44e-05,-0.331294038,0.035272773,0.190202945,0.525060205,-0.151407023,-0.209448743,-0.251439229,1,0.293730791,0.172919061,-0.083007225,-0.246387718,0.076368086
2000,62819,2620.5,0,0.239,0.264,0.253,-0.183,0.239,0.35,8.343,0.01,0.015,0.16,0.021,-0.335,0.0,0.0,0.0,0.276,0.436,-0.335,0.161,0.0,-13.036,0.0,0.052,0.455,0.0,0.0,0.016,0.469,0.609004476,1.504203875,0.0,0.0,0.004514673,-0.333333333,-1.192438403,1.621628498,1,-0.046768776,0.769230769,-51.5256917,-1.260869565,0.485526549
2006,13354,2620.5,0,375.345,34.344,495.773,404.362,156.345,373.377,22.573,4.414,0.0,11.106,3.994,3.692,104.972,13.179,140.872,72.732,91.411,2.936,42.801,0.0,150.043,100.109,456.69,4.228,0.909,-1.534,1.955,15.1,-0.147632984,0.007202255,-0.074153684,-0.049199449,0.648298717,-0.070005262,1.012951466,0.024619585,1,1.18632616,0.857929312,0.302644557,0.006771244,0.013944055
2006,12521,2620.5,0,0.842,3.09,2.044,-24.753,0.17,1.552,164.534,7.108,0.0,0.0,0.539,-1.69,0.215,0.0,0.0,26.783,26.783,-1.69,0.742,0.014,-196.894,0.286,3.524,0.0,0.0,-0.402,1.613,0.0025,0.546187683,-0.131964809,-0.10483871,0.010997067,0.900684932,0.070826307,2.788272626,1.621628498,0,-7.034304207,0.952936277,-89.01324503,-0.234344423,2.00329912
2002,142339,2620.5,0,1.359,2.427,33.319,21.607,0.544,1.707,6.55,8.099,5.898,0.0,1.902,-0.446,0.237,0.0,0.0,11.444,11.712,-0.446,36.081,0.0,0.696,0.566,5.971,0.0,0.0,-0.263,0.569,1.92,0.091805994,-0.040206171,-0.021245306,-0.000199889,0.026201267,0.188285259,-4.266356171,-0.057063713,1,1.718113868,0.506273677,0.020888982,-0.004201807,-0.002712774
1999,7938,2620.5,0,772.2,254.4,2013.0,562.2,36.2,2029.6,8.157,89.1,112.7,470.4,103.7,54.3,390.3,0.0,0.0,583.1,1439.3,53.1,1238.8,0.0,551.4,292.2,2602.8,0.0,4.4,31.7,43.3,55.5625,0.028634981,0.012527804,0.008743896,0.017436658,0.671336314,0.033494544,-0.051106429,-0.029251938,1,1.240448107,0.914289879,0.273919523,0.063636364,-0.037072073
2006,112034,2620.5,0,79.47,9.758,108.61,90.51,26.654,85.707,11.188,0.238,0.525,0.583,3.82,10.675,33.956,0.0,2.243,14.059,18.1,10.675,57.329,0.0,26.023,14.89,122.993,39.432,0.0,5.334,0.093,15.48,0.058548904,0.25857438,-0.013269313,0.095510254,0.574919437,0.319117975,0.559296466,0.043226645,1,0.522604507,1.066550822,0.239600405,0.148255225,-0.197389335
1991,11462,2620.5,0,396.792,96.083,1173.718,263.5,44.797,834.036,18.154,30.139,211.421,225.017,44.982,4.717,257.748,0.0,0.0,248.28,892.363,4.717,787.783,17.855,4.717,87.442,957.307,0.0,29.704,-7.642,35.858,7.0,-0.065691845,0.015234609,-0.029452864,-0.016086371,0.328952099,-0.090800394,-0.452979395,0.041080021,1,2.073529643,1.179247851,0.004018853,0.028058699,0.176705664
1993,28924,2620.5,0,546.342,250.73,895.863,328.841,138.316,874.038,29.864,0.0,0.0,190.0,29.077,7.753,366.393,0.0,0.0,363.939,567.022,-2.874,284.17,0.0,-14.064,20.665,1337.386,168.927,0.0,8.584,27.645,21.5,-0.037434745,0.169700196,-0.018204908,0.058206948,0.63331112,0.067917957,-0.0232045695,-0.001893223,1,0.512152767,1.174284504,-0.015698829,0.037232255,-0.160317877
2006,162135,2620.5,0,79.817,32.759,158.75,81.732,12.673,213.299,92.902,22.544,0.0,12.649,5.376,-3.886,30.681,0.0,0.534,55.303,77.018,-3.886,44.752,0.0,-5.015,33.592,240.306,53.285,0.0,-0.178,1.601,0.79,0.224392349,0.53509756,0.214928808,0.260952107,0.686601575,4.734098266,-2.792184581,-0.071438715,1,1.113627563,0.696474524,-0.031590551,-0.015514961,-0.583853492
2008,12942,2620.5,0,5.892,0.071,5.923,4.597,5.655,10.936,53.622,0.0,0.0,0.0,0.019,-10.637,0.0,0.0,0.0,1.326,1.326,-10.637,0.107,0.0,-78.008,0.0,0.168,7.948,0.0,0.0,0.0,1.18,0.149192162,-0.4831901,-0.003712616,0.0,0.041026507,-0.597938144,1.280906574,-0.606868393,1,0.07265232,0.748178138,-13.17035286,-1.795880466,0.557579924
2004,4087,2620.5,0,15211.0,2139.0,35632.0,11140.0,3536.0,19050.0,994.341,936.0,1601.0,5548.0,1347.0,1780.0,4489.0,106.0,167.0,7939.0,23145.0,1780.0,23978.0,237.0,9759.0,4889.0,27491.0,197.0,123.0,-329.0,379.0,49.05,-0.090820272,0.059886337,0.018466789,0.010513135,0.613830265,0.000634257,0.086896835,0.02183189,1,0.228407748,1.185681205,0.273883027,0.05135833,-0.03847477
1992,4220,2620.5,0,6.627,1.935,46.592,13.984,0.441,23.977,0.852,4.041,3.381,17.065,2.059,1.865,1.186,0.077,0.0,9.401,32.608,1.865,60.98,0.0,3.605,3.532,30.292,0.426,2.319,0.747,1.605,30.9999,0.020073211,0.007299349,0.001042764,0.002628635,0.145926339,0.03130328,0.000314905,0.000829131,1,0.529457597,1.047734419,0.077373798,0.0905091,-0.005517961
2003,20259,2620.5,0,559.467,193.185,1514.723,461.712,67.093,489.544,21.318,38.046,496.862,475.98,146.707,63.676,267.568,39.797,0.0,252.184,1052.271,63.676,925.358,0.0,219.993,193.728,733.65,3.289,6.328,-17.452,29.51,38.5,0.028278088,0.031249941,0.040703035,0.039779077,0.506374433,-0.071523829,0.025153176,-0.009343642,1,0.562553686,0.227473069,0.145236456,0.049998581,-0.033097106
2002,16813,2620.5,0,66.708,5.522,105.061,-16.322,11.299,105.296,17.032,9.108,0.0,27.579,1.709,10.073,27.941,0.0,0.0,21.764,49.343,30.311,15.241,72.04,-16.743,12.452,165.947,0.0,1.005,6.594,1.817,4.35,0.609004476,-0.580733356,0.196734156,0.268206186,0.80533214,9.6,-0.037691869,0.490837961,0,-0.220302014,1.906729081,-0.15936456,0.368566833,0.745025798
1990,4747,2620.5,0,123.706,15.076,174.967,71.566,8.645,145.509,5.209,5.064,4.549,26.897,7.35,-8.138,62.451,0.0,0.0,47.931,101.261,-8.138,101.523,2.14,5.222,50.85,237.955,0.037,1.666,5.775,4.838,7.0,-0.015040826,-0.029928925,-0.014294159,0.000588284,0.699354736,0.084292587,-0.008556199,-0.067838142,1,1.962701917,0.794756211,0.029845628,0.014145525,-0.035941862
1994,28221,2620.5,0,30.182,1.993,39.802,32.58,16.378,2.998,7.973,0.0,0.0,0.0,0.978,-1.133,0.011,0.153,9.934,6.458,7.222,-1.133,7.076,0.0,3.681,12.935,23.445,0.092,0.215,-0.62,0.081,5.125,5.12e-05,-0.00701081,0.037049831,-0.001279345,0.51087885,0.550941268,-0.006479741,-0.12363109,1,0.797325119,1.331977666,0.09248279,-0.042007939,-0.088428325
1991,7179,2620.5,0,15.949,2.042,22.436,15.75,5.854,26.309,2.714,1.137,0.908,0.233,0.532,2.484,4.899,3.412,0.205,5.828,6.289,2.484,7.159,0.0,12.388,4.655,37.284,0.019,0.103,1.794,0.125,5.0,-0.020391672,-0.002424185,0.013024052,0.005703964,0.607817793,-0.035645422,-0.014038334,-0.012655079,1,1.160648489,0.932913355,0.552148333,0.196247103,0.006369427
2005,13798,2620.5,0,10.958,3.359,25.42,8.169,1.223,54.706,3.546,1.067,0.0,6.602,0.906,-0.452,4.829,0.0,1.221,7.567,17.251,-0.452,20.347,0.0,2.792,4.269,59.151,0.091,0.456,-0.256,0.58,1.01,-0.041027622,0.009542206,-0.009658103,-0.006644775,0.439417781,0.157756252,-0.003652071,0.030270846,1,2.280913371,0.822925288,0.109834776,-0.005035405,0.020513811
2008,145061,2620.5,0,5.389,1.026,8.557,5.32,0.664,6.342,16.95,0.076,0.0,0.227,0.198,2.508,2.364,0.173,0.0,2.98,3.235,2.508,4.091,0.0,3.377,2.294,13.511,0.0,1.1,1.164,0.021,1.39,0.219061545,0.312242457,-0.025787585,0.218529842,0.574500409,1.013368591,1.200333169,0.064947415,0,0.22580166,0.962007365,0.394647657,0.431576487,-0.152864549
2007,12593,2620.5,0,0.045,1.0,0.192,-3.823,0.02,0.007,835.696,1.458,0.0,0.0,0.053,-3.592,0.0,0.0,0.01,4.015,4.015,-3.592,0.142,0.0,-36.331,0.004,0.008,0.147,0.0,0.0,0.186,0.0008,-0.323076923,-2.072079423,0.015384615,0.0,0.59375,-0.964285714,16.57380952,-1.671565369,1,-5.718287511,0.484800839,-89.01324503,-7.016393443,0.595681908
2007,122257,2620.5,0,644.297,1.169,815.279,187.726,585.594,10.559,97.114,6.309,316.35,563.928,12.171,-15.803,32.445,0.0,357.251,61.543,627.553,-15.803,111.629,0.0,-607.288,16.976,121.581,15.22,0.0,0.729,14.243,35.4,-0.004144786,-0.108322808,0.003606746,0.011527197,0.187502683,0.581917532,-0.136849012,0.06191215,1,0.054605869,1.159232313,-0.744883653,-0.001019283,0.128233422
2000,116526,2620.5,0,1774.142,233.865,4416.197,2906.759,831.1,1089.289,231.134,0.0,630.992,999.997,204.512,-190.927,341.002,171.818,0.0,455.008,1509.438,-190.927,1875.061,0.0,-73.58,422.65,2103.599,116.697,0.0,52.604,37.2,41.875,0.090153523,0.459887567,0.05871067,0.037239458,0.624199056,0.399158562,0.706056566,-0.068949126,1,0.300324229,0.974302122,-0.016661394,-0.022898209,-0.525036564
1993,4510,2620.5,0,1159.727,501.163,2813.113,216.883,77.521,2612.897,36.181,81.933,206.363,749.855,222.389,40.967,268.107,11.59,0.0,1156.004,2552.851,36.284,3498.394,0.0,142.367,573.181,3753.933,7.352,86.432,-3.153,74.349,47.125,-0.016355323,-0.029876126,0.01051748,-0.018147245,0.478239943,-0.059492552,-0.08578042,0.039716934,1,0.127201895,0.98090279,0.050608347,0.038206784,-0.023897142
1990,15100,2620.5,0,2.275,1.582,11.92,5.923,0.697,1.885,4.637,0.011,0.0,4.404,1.184,1.035,0.0,0.171,0.026,1.593,5.997,1.035,14.559,0.0,-2.582,1.221,7.072,0.0,0.0,0.0,0.446,2.5,-0.012937063,0.146416084,0.004283217,0.0,0.146728188,0.297192464,-0.107374489,-0.389616574,0,0.510933793,1.427615507,-0.216610738,0.124244966,-0.491695804
2008,62498,2620.5,0,78.13,0.037,78.278,70.929,75.979,10.73,73.786,0.0,0.0,0.0,0.256,86.976,0.0,0.0,49.0,2.011,7.349,86.976,0.0,0.0,-18.18,1.75,11.41,0.514,0.0,0.966,0.61,0.58,-0.077347728,1.078534513,-0.228858007,-0.222021888,0.029369682,-0.668006147,1.820037452,1.469176034,1,1.657379168,0.193815272,-0.232249163,0.550619489,0.351671069
1992,10232,2620.5,0,184.813,19.992,378.666,244.961,6.867,158.327,23.763,10.146,63.578,14.582,17.937,-15.506,60.783,0.0,0.0,96.19,133.705,-16.25,106.369,0.0,57.888,78.514,344.94,5.088,6.299,-7.0,2.067,12.875,-0.034154454,-0.009672275,0.036781929,-0.007781475,0.828585086,0.04080524,-0.180568777,-0.1123531,1,0.800660687,0.864493625,0.152873509,-0.05594112,-0.094755553
2003,28764,2620.5,0,16.589,3.399,18.706,3.073,8.25,28.938,87.239,0.0,0.0,0.0,0.388,-2.948,1.125,0.0,0.0,15.633,15.633,-2.948,1.034,0.0,-31.715,6.373,33.103,1.996,0.0,0.0,0.004,1.32,-0.568217217,-0.589181225,0.382809391,0.094548516,0.549877045,9.6,-0.719222393,0.181164211,1,0.02668566,0.894560015,-1.695445312,-0.157382658,0.487476321
1995,24767,2620.5,0,24.98,1.336,29.398,14.36,14.95,13.254,18.053,0.054,0.0,2.609,3.712,-31.809,2.855,0.0,9.432,10.854,15.038,-31.809,7.575,0.0,-51.642,5.445,38.787,1.12,0.199,0.0,0.474,2.125,-0.299545802,-0.527341818,-0.173179835,-0.119305662,0.386931084,-0.280589901,0.013944803,-0.537201092,1,0.374322664,0.52797039,-1.756650112,-1.065888836,0.08040653
2005,127642,2620.5,0,0.729,0.651,0.729,-3.035,0.077,0.0,27.257,0.716,0.0,0.0,0.0,-3.197,0.0,0.0,0.0,3.764,3.764,-3.197,0.0,0.0,-13.109,0.0,0.0,1.063,0.0,0.0,0.122,0.5,-0.999627561,-0.345679012,0.0,0.0,0.894375857,-1.0,-0.0232045695,-0.704004569,1,-0.222695088,0.974302122,-17.98216735,-4.218106996,-1.130718503
2008,26069,2620.5,0,20.633,27.772,221.873,114.101,5.944,311.391,42.639,0.815,30.0,69.916,43.032,-184.502,0.0,9.153,0.0,29.222,107.772,-184.502,606.929,0.0,-159.668,13.644,141.65,0.482,0.0,0.0,4.762,3.95,0.039144475,-0.602801828,0.002889191,0.0,0.24198528,0.330434043,-2.942008959,-0.698648201,1,0.677462631,0.36761235,-0.719636909,-0.810103077,-0.090719334
2013,13824,2620.5,0,249.188,19.216,1161.547,530.677,83.178,209.789,34.786,23.0,0.0,447.0,33.214,90.095,0.0,18.14,0.0,165.88,630.87,90.095,174.822,0.0,1171.188,143.733,743.444,30.256,6.821,41.889,30.281,55.28,0.011287162,0.034281286,0.000980968,0.0,0.889515448,0.162028297,0.023237511,-0.002757486,1,0.275967372,0.811848079,0.78457252,0.139697318,-0.035926864
1994,3048,2620.5,0,7.239,1.481,8.583,6.474,3.476,6.157,2.067,0.021,0.0,0.048,0.691,-0.321,1.144,0.0,1.3,1.995,2.109,-0.321,4.837,0.0,0.585,2.457,13.243,0.038,0.073,0.021,0.006,4.5,-0.002175752,-0.077239212,0.122567388,-0.023328901,0.438657812,0.212112201,-0.290169655,0.16272926,1,0.696016993,0.969559926,0.068157987,-0.034253757,0.253354285
2013,183524,2620.5,0,2.227,1.815,14.592,11.496,0.527,1.504,591.87,0.516,0.0,0.0,0.161,-7.115,0.224,0.0,0.0,3.096,3.096,-7.216,0.161,0.0,-17.424,0.894,2.557,0.968,0.0,0.0,1.694,0.0449,-0.038028493,1.33984375,-0.021829044,-0.01171875,0.958470395,-0.577968966,-0.584814327,-0.07264324,1,0.43258762,1.28507175,-1.194078947,-0.378426535,-1.919692096
2003,8176,2620.5,0,11.092,0.759,13.193,10.392,0.852,9.596,2.756,0.149,0.0,0.03,0.077,1.628,7.077,0.0,0.055,2.087,2.801,1.628,1.83,0.0,-4.744,2.615,17.139,0.156,0.0,-0.1,0.009,7.5,0.181665072,0.25707177,0.09645933,-0.002449761,0.922989464,-0.088879963,-0.079864317,0.028416818,1,0.50275762,0.785156424,-0.359584628,0.116501175,-0.225454545
1998,31847,2620.5,0,25.324,7.814,151.767,70.395,11.263,149.557,10.115,0.0,63.168,55.459,2.531,10.09,0.0,7.039,0.0,18.959,81.372,10.09,22.319,0.0,-27.353,8.112,174.134,0.029,0.0,7.613,4.343,10.375,0.038653441,0.137583516,0.004725117,0.0,0.818465147,0.115449926,-0.478277358,0.387270825,1,0.670791917,1.25282626,-0.180230221,0.145262145,0.284009278
1995,22360,2620.5,0,105.53,18.803,151.689,44.873,0.0,161.88,9.596,7.911,103.405,57.105,4.831,11.41,75.836,5.245,0.0,49.282,106.387,11.41,56.875,0.0,44.777,25.893,233.852,0.0,2.222,6.98,2.673,30.5,0.295415863,0.107490105,0.071177629,0.268206186,0.742453309,0.067917957,-0.0232045695,-0.001893223,1,0.153318664,1.000880229,0.2951895,0.138856476,-0.0845674
2005,62694,2620.5,0,2.339,3.982,17.438,7.185,1.361,40.56,16.135,0.778,1.952,1.001,1.499,-1.852,0.499,0.0,0.0,7.181,9.776,-1.852,19.001,0.005,-18.098,0.154,44.487,4.964,0.0,0.0,0.43,0.94,-0.087023936,0.497593436,-0.020350809,0.006589786,0.248996445,0.084662874,-0.405956113,-0.012786897,1,0.473728976,1.1455247,-1.037848377,-0.081546049,-0.530477759
1996,7959,2620.5,0,2.478,0.0,2.478,0.13,2.478,0.0,8.696,0.0,0.0,0.0,0.0,9.086,0.0,0.0,0.0,2.348,2.348,9.086,0.0,0.0,0.13,0.0,9.71,0.0,0.0,0.0,0.0,13.75,0.207036287,0.207036287,0.0,0.0,0.004514673,-0.221830422,0.0,-1.62966075,0,0.001087229,0.974302122,0.052461663,0.550619489,-1.25916375
2000,31010,2620.5,0,145.117,59.718,1048.426,600.029,6.851,583.506,56.917,142.146,252.806,194.435,26.749,48.043,4.387,18.378,0.018,251.754,448.397,48.043,1109.191,0.0,30.858,133.879,718.45,0.0,25.923,31.431,34.459,8.0625,-0.005468909,-0.00334137,0.002328574,-0.002546758,0.155102983,0.039496168,0.095283921,0.005392057,1,1.307556645,1.005124203,0.029432692,0.108670521,0.009059905
2004,9652,2620.5,0,2323.0,1683.0,10906.0,6528.0,127.0,6377.0,275.243,136.0,0.0,1.0,722.0,1286.0,584.0,0.0,0.0,2511.0,4377.0,1286.0,13843.0,1.0,6011.0,1213.0,11228.0,37.0,657.0,599.0,26.0,79.99,0.048668008,0.116469607,0.070450866,0.000392484,0.251696314,0.193233424,-0.216408333,0.040159795,1,0.296502368,0.925648836,0.551164497,0.175224647,-0.069764019
2005,111282,2620.5,0,20.489,7.07,52.205,18.382,1.33,58.487,7.236,2.247,6.2,16.073,2.395,0.111,9.343,0.0,0.0,14.187,33.823,0.111,52.876,0.0,-10.48,8.212,64.646,0.0,0.0,-0.015,1.064,1.8,0.107848785,-0.008023715,0.06599139,0.126116878,0.368278901,0.64899579,0.141627191,0.148881216,1,1.411307659,0.997594668,-0.200747055,0.022220094,0.159531566
1993,12904,2620.5,0,56.122,8.369,67.499,21.666,0.254,37.172,3.463,3.313,0.954,25.803,1.497,3.18,22.23,0.0,0.0,17.294,45.833,3.18,18.66,0.0,17.873,31.627,75.186,0.0,1.538,1.789,2.957,12.0,0.044840113,0.064219897,0.041565974,0.071485368,0.868501756,0.143037276,-0.000318341,0.013952466,1,0.521368895,1.114346785,0.264789108,0.117423962,-0.047615335
1990,10576,2620.5,0,3946.0,754.0,25337.0,6196.0,172.0,6401.0,57.5,31.0,419.0,11184.0,1138.0,-227.0,1060.0,1205.0,0.0,3651.0,19023.0,-227.0,6016.0,118.0,499.0,2071.0,11517.0,0.0,19.0,82.0,1096.0,85.75,-0.01157038,-0.02202362,0.002633259,0.010493138,0.811619371,0.864072929,0.259223298,0.008179921,1,1.256635822,0.52641317,0.019694518,0.037534041,0.023180658
2009,164694,2620.5,0,14.513,17.886,95.518,15.388,9.782,30.747,169.262,17.727,0.0,39.315,45.695,-61.196,0.137,0.0,0.0,35.613,80.13,-61.196,179.802,0.0,-99.916,4.089,28.14,0.0,0.0,2.279,4.548,0.065,-0.060834035,-0.596462046,-0.007488646,-0.029871761,0.051236416,-0.168610605,-1.199231411,-0.345510405,0,1.398650976,0.35915059,-1.046043678,-0.569201616,0.264842704
1998,11427,2620.5,0,91.451,0.0,272.722,-205.591,55.231,103.88,9.578,20.468,14.3,70.596,6.495,-23.329,8.984,9.226,38.787,83.581,159.133,-15.589,98.415,316.481,-755.331,22.561,107.063,0.0,18.702,0.006,13.939,0.469,0.013530072,-0.232106123,0.059811262,-0.114838968,0.455306136,-0.346277058,-3.018531382,0.004865418,1,-7.034304207,0.519932115,-2.769600546,-0.006028117,0.237326586
2009,105460,2620.5,0,1.487,0.022,5.038,4.76,1.004,2.182,36.616,0.0,0.0,0.0,0.021,-2.585,0.0,1.602,0.0,0.248,0.278,-2.585,0.958,0.0,-3.405,0.467,-0.046,0.0,0.0,0.445,0.0,0.09,-0.239366337,-0.182336634,-0.234455446,0.0,0.63815006,1.414141414,-0.827105694,-0.037293621,0,1.444420169,1.071012806,-0.675863438,-0.424771735,0.329188119
2007,27971,2620.5,0,10.367,3.969,28.336,15.952,2.932,23.36,19.958,3.389,1.515,5.026,0.696,-5.415,4.662,0.0,0.0,7.358,12.384,-5.415,19.541,0.0,-23.019,2.366,31.122,9.142,0.0,0.039,0.552,1.35,-0.000573515,0.1331702,-0.03957254,-0.040604867,0.548277809,-0.295019073,0.148077898,-0.058284836,1,0.592058137,1.631288846,-0.812358837,-0.170242801,-0.204286069
2012,7881,2620.5,0,5945.0,1840.0,29650.0,13773.0,1659.0,4669.0,496.723,10.0,3524.0,6288.0,1128.0,1885.0,2765.0,1482.0,98.0,3141.0,12702.0,1809.0,27729.0,0.0,4656.0,970.0,9868.0,24.0,51.0,869.0,356.0,46.44,0.024263007,0.041208599,0.011833905,0.020446747,0.336627319,-0.08330127,0.3024306,0.049560189,1,0.597065623,1.151203659,0.157032041,0.10232715,0.00721238
1995,23504,2620.5,0,0.571,0.218,27.29,27.072,0.103,0.517,22.923,0.0,0.0,0.0,0.115,-0.435,0.0,0.0,0.024,0.218,0.218,-0.435,27.025,0.0,-7.11,0.454,0.0,1.126,0.0,0.0,0.0,0.813,0.006507149,0.040418689,0.012382174,0.0,0.01758886,-6.045454545,-1.249794225,-0.020669803,1,1.452641378,0.766655962,-0.260534995,-0.015939905,-0.061018462
2010,141277,2620.5,0,95.661,1.028,96.515,79.754,95.415,16.94,52.164,0.0,0.0,1.0,0.23,-11.556,0.0,0.0,16.663,7.158,16.761,-11.556,1.24,0.0,-193.148,0.0,5.344,82.793,0.0,0.0,0.02,5.98,-0.014229055,0.275291328,0.0,0.0,0.004514673,0.123160992,0.646648356,0.387479886,1,0.255670372,0.700824309,-2.001222608,-0.119525462,-0.31500184
